ID,NUM_VICTIMAS,FECHA,AAAA,MM,DD,HH,TIPO_CALLE,Calle,Cruce,Direccion,COMUNA,Pos_X,Pos_Y,VICTIMA,ACUSADO,Dia_Sem,Barrios,Rol,Sexo,Edad,Fecha_Fallec,Rango_Etario
2020-0031,1,2020-06-30,2020,6,30,8,AVENIDA,"GARZON, EUGENIO, GRAL. AV.",CRUCE,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",Comuna 9,-58.49344309,-34.65788529,MOTO,CARGAS,Mar,"Liniers, Mataderos y Parque Avellaneda",CONDUCTOR,MASCULINO,29,2020-06-30, Entre 21- 40
2020-0032,1,2020-07-10,2020,7,10,23,AVENIDA,CORRIENTES AV.,CRUCE,CORRIENTES AV. y SERRANO,Comuna 15,-58.44259166,-34.59635137,MOTO,AUTO,Vie,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,21,2020-07-10, Entre 21- 40
2020-0033,1,2020-07-19,2020,7,19,6,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y DEL LIBERTADOR AV.",Comuna 13,-58.46743471,-34.53476874,AUTO,OBJETO FIJO,Dom,"Núñez, Belgrano y Colegiales",CONDUCTOR,MASCULINO,32,2020-07-19, Entre 21- 40
2020-0034,1,2020-08-02,2020,8,2,3,CALLE,"MITRE, BARTOLOME",CRUCE,"MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.",Comuna 3,-58.41178158,-34.60922259,PEATON,AUTO,Dom,Balvanera y San Cristóbal,PEATON,FEMENINO,0,2020-08-02,Menos de 20
2020-0035,1,2020-08-04,2020,8,4,5,AUTOPISTA,AUTOPISTA 25 DE MAYO,NO es cruce,AUTOPISTA 25 DE MAYO y PUMACAHUA,Comuna 7,-58.45068621,-34.63638927,MOTO,PASAJEROS,Mar,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,40,2020-08-04,Entre 41-60
2020-0036,1,2020-08-07,2020,8,7,18,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",CRUCE,"SCALABRINI ORTIZ, RAUL AV. y PARAGUAY",Comuna 14,-58.42016954,-34.5877879,PEATON,MOTO,Vie,Palermo,PEATON,MASCULINO,72,2020-08-22,Entre 61-80
2020-0037,1,2020-08-29,2020,8,29,4,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",CRUCE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",Comuna 8,-58.43850413,-34.65554754,PEATON,AUTO,Sáb,"Villa Soldati, Villa Riachuelo y Villa Lugano",PEATON,MASCULINO,38,2020-08-29, Entre 21- 40
2020-0038,2,2020-08-30,2020,8,30,4,AVENIDA,LAS HERAS GENERAL AV.,CRUCE,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",Comuna 14,-58.40617526,-34.58345898,AUTO,AUTO,Dom,Palermo,CONDUCTOR,MASCULINO,46,2020-08-30,Entre 41-60
2020-0038,2,2020-08-30,2020,8,30,4,AVENIDA,LAS HERAS GENERAL AV.,CRUCE,"LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.",Comuna 14,-58.40617526,-34.58345898,AUTO,AUTO,Dom,Palermo,CONDUCTOR,MASCULINO,64,2020-08-30,Entre 61-80
2020-0039,1,2020-09-01,2020,9,1,19,CALLE,MURGUIONDO,NO es cruce,MURGUIONDO,Comuna 9,,,PEATON,CARGAS,Mar,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,44,2020-09-01,Entre 41-60
2020-0040,1,2020-09-12,2020,9,12,3,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CRUCE,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",Comuna 2,-58.38526125,-34.5780581,AUTO,OBJETO FIJO,Sáb,Recoleta,CONDUCTOR,MASCULINO,0,2020-09-12,Menos de 20
2020-0041,1,2020-09-28,2020,9,28,1,AVENIDA,CURAPALIGUE AV.,CRUCE,"CURAPALIGUE y PERON, EVA AV.",Comuna 7,-58.4475047,-34.63491705,MOTO,PASAJEROS,Lun,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,34,2020-09-28, Entre 21- 40
2020-0042,1,2020-09-29,2020,9,29,17,AVENIDA,"DIAZ, ANA",CRUCE,"DIAZ, ANA y SOLDADO DE LA FRONTERA AV.",Comuna 8,-58.46745752,-34.68192648,PEATON,PASAJEROS,Mar,"Villa Soldati, Villa Riachuelo y Villa Lugano",PEATON,FEMENINO,53,2020-09-29,Entre 41-60
2020-0043,1,2020-09-30,2020,9,30,17,AVENIDA,"ALEM, LEANDRO N. AV.",CRUCE,"ALEM, LEANDRO N. AV. y PARAGUAY",Comuna 1,-58.37202621,-34.59717942,PEATON,PASAJEROS,Mié,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,64,2020-09-30,Entre 61-80
2020-0044,1,2020-10-05,2020,10,5,0,AVENIDA,LA PLATA AV.,CRUCE,LA PLATA AV. e INDEPENDENCIA AV.,Comuna 6,-58.42779702,-34.62207347,AUTO,AUTO,Lun,Caballito,CONDUCTOR,MASCULINO,43,2020-10-05,Entre 41-60
2020-0045,1,2020-10-19,2020,10,19,3,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y 27 DE FEBRERO AV.",Comuna 8,-58.46244952,-34.70524971,AUTO,CARGAS,Lun,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,50,2020-10-19,Entre 41-60
2020-0046,1,2020-10-27,2020,10,27,21,AVENIDA,NAZCA AV.,CRUCE,"NAZCA AV. y CARRANZA, ADOLFO P.",Comuna 11,-58.4844016,-34.60776782,MOTO,MOTO,Mar,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",CONDUCTOR,MASCULINO,41,2020-10-27,Entre 41-60
2020-0047,1,2020-10-27,2020,10,27,14,AUTOPISTA,AUTOPISTA PRESIDENTE HECTOR J. CAMPORA,CRUCE,AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.,Comuna 9,-58.46668375,-34.65174801,PEATON,CARGAS,Mar,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,15,2020-10-27,Menos de 20
2020-0048,1,2020-10-29,2020,10,29,20,AVENIDA,DORREGO AV.,NO es cruce,DORREGO AV. 614,Comuna 15,-58.4495878,-34.59322448,MOTO,OBJETO FIJO,Jue,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,41,2020-10-29,Entre 41-60
2020-0049,1,2020-10-30,2020,10,30,20,AVENIDA,DEL LIBERTADOR AV.,CRUCE,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",Comuna 1,-58.37533517,-34.59276462,PEATON,AUTO,Vie,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,36,2020-10-30, Entre 21- 40
2020-0050,1,2020-11-01,2020,11,1,22,AVENIDA,SANTA FE AV.,CRUCE,SANTA FE AV. y GODOY CRUZ,Comuna 14,-58.42525456,-34.57866344,PEATON,MOTO,Dom,Palermo,PEATON,FEMENINO,28,2020-11-01, Entre 21- 40
2020-0051,1,2020-11-05,2020,11,5,0,AVENIDA,AVELLANEDA AV.,CRUCE,AVELLANEDA AV. y MERCEDES,Comuna 10,-58.48493828,-34.62981124,MOTO,AUTO,Jue,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,49,2020-11-05,Entre 41-60
2020-0052,1,2020-11-07,2020,11,7,6,AVENIDA,TUCUMAN,CRUCE,TUCUMAN y PUEYRREDON AV.,Comuna 3,-58.40480504,-34.60183884,BICICLETA,CARGAS,Sáb,Balvanera y San Cristóbal,CICLISTA,MASCULINO,44,2020-11-07,Entre 41-60
2020-0053,1,2020-11-09,2020,11,9,3,AVENIDA,"ALCORTA, AMANCIO AV.",CRUCE,"ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO",Comuna 4,-58.41125934,-34.6541774,AUTO,AUTO,Lun,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PASAJERO_ACOMPAÑANTE,MASCULINO,27,2020-11-09, Entre 21- 40
2020-0054,1,2020-11-19,2020,11,19,9,CALLE,INCLAN,CRUCE,INCLAN y ALBERTI,Comuna 4,-58.39956546,-34.6297708,BICICLETA,AUTO,Jue,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CICLISTA,MASCULINO,59,2020-11-23,Entre 41-60
2020-0055,1,2020-11-19,2020,11,19,12,AVENIDA,OLAZABAL AV.,NO es cruce,OLAZABAL AV. 5437,Comuna 12,-58.49005682,-34.5786897,PEATON,CARGAS,Jue,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",PEATON,MASCULINO,91,2020-12-11,Más de 80
2020-0056,1,2020-11-21,2020,11,21,13,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y ROCA, CNEL. AV.",Comuna 8,-58.47064556,-34.69843756,MOTO,CARGAS,Sáb,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,FEMENINO,34,2020-11-21, Entre 21- 40
2020-0057,1,2020-11-23,2020,11,23,7,AVENIDA,NAZCA AV.,CRUCE,"NAZCA AV. y VIALE, LUIS",Comuna 11,-58.4750156,-34.61945902,PEATON,AUTO,Lun,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",PEATON,MASCULINO,84,2020-11-23,Más de 80
2020-0058,1,2020-11-24,2020,11,24,16,AVENIDA,OLIVERA AV.,CRUCE,"OLIVERA AV. y FALCON, RAMON L.,CNEL.",Comuna 10,-58.48727942,-34.63652467,PEATON,AUTO,Mar,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",PEATON,MASCULINO,57,2020-11-25,Entre 41-60
2020-0059,1,2020-12-01,2020,12,1,6,CALLE,BRASIL AV.,NO es cruce,BRASIL 1100,Comuna 1,-58.3795169,-34.62794241,PEATON,PASAJEROS,Mar,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,FEMENINO,49,2020-12-14,Entre 41-60
2020-0060,1,2020-12-03,2020,12,3,20,AVENIDA,HOMERO,CRUCE,"HOMERO y PERON, EVA AV.",Comuna 9,-58.47750832,-34.65672199,PEATON,MOTO,Jue,"Liniers, Mataderos y Parque Avellaneda",PEATON,FEMENINO,69,2020-12-03,Entre 61-80
2020-0061,1,2020-12-03,2020,12,3,14,AUTOPISTA,"CANTILO, INT.",CRUCE,"CANTILO, INT. y UDAONDO, GUILLERMO AV.",Comuna 13,-58.44927253,-34.54048625,MOTO,CARGAS,Jue,"Núñez, Belgrano y Colegiales",CONDUCTOR,MASCULINO,45,2020-12-04,Entre 41-60
2020-0062,1,2020-12-04,2020,12,4,17,CALLE,MORENO,NO es cruce,MORENO 1845,Comuna 3,-58.39246272,-34.61253541,BICICLETA,PASAJEROS,Vie,Balvanera y San Cristóbal,CICLISTA,MASCULINO,47,2020-12-04,Entre 41-60
2020-0063,2,2020-12-05,2020,12,5,7,CALLE,NUEVA YORK,CRUCE,NUEVA YORK y ALTA GRACIA,Comuna 11,-58.52783814,-34.61047001,PEATON_MOTO,MOTO,Sáb,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",PEATON,MASCULINO,38,2020-12-05, Entre 21- 40
2020-0063,2,2020-12-05,2020,12,5,7,CALLE,NUEVA YORK,CRUCE,NUEVA YORK y ALTA GRACIA,Comuna 11,-58.52783814,-34.61047001,PEATON_MOTO,MOTO,Sáb,"Villa General Mitre, Villa Devoto, Villa del Parque y Villa Santa Rita",PASAJERO_ACOMPAÑANTE,MASCULINO,21,2020-12-05, Entre 21- 40
2020-0065,1,2020-12-05,2020,12,5,16,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",Comuna 12,-58.49332664,-34.54836855,MOTO,AUTO,Sáb,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,24,2020-12-06, Entre 21- 40
2020-0066,1,2020-12-07,2020,12,7,4,AUTOPISTA,AUTOPISTA PERITO MORENO,NO es cruce,AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO),Comuna 10,-58.50178784,-34.63593897,MOTO,OBJETO FIJO,Lun,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,27,2020-12-07, Entre 21- 40
2020-0067,1,2020-12-11,2020,12,11,22,AVENIDA,SAENZ AV.,CRUCE,SAENZ AV. y BEAZLEY,Comuna 4,-58.41657793,-34.65476216,PEATON,PASAJEROS,Vie,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,MASCULINO,51,2020-12-11,Entre 41-60
2020-0068,1,2020-12-12,2020,12,12,20,AVENIDA,DEL LIBERTADOR AV.,CRUCE,DEL LIBERTADOR AV. y AUSTRIA,Comuna 2,-58.39731474,-34.58307887,MOTO,AUTO,Sáb,Recoleta,CONDUCTOR,MASCULINO,71,2020-12-20,Entre 61-80
2020-0069,1,2020-12-15,2020,12,15,5,AVENIDA,INDEPENDENCIA AV.,CRUCE,"INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.",Comuna 1,-58.38746381,-34.61790839,MOTO,PASAJEROS,Mar,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PASAJERO_ACOMPAÑANTE,MASCULINO,25,2020-12-15, Entre 21- 40
2020-0070,1,2020-12-17,2020,12,17,15,AVENIDA,CALLAO AV.,CRUCE,"CALLAO AV. y LAS HERAS, GENERAL",Comuna 2,-58.39189441,-34.59176378,PEATON,PASAJEROS,Jue,Recoleta,PEATON,FEMENINO,81,2020-12-22,Más de 80
2020-0071,1,2020-12-17,2020,12,17,23,AVENIDA,SAN PEDRITO AV.,CRUCE,SAN PEDRITO AV. y DIRECTORIO AV.,Comuna 7,-58.46749188,-34.63551751,PEATON,AUTO,Jue,Flores y Parque Chacabuco,PEATON,MASCULINO,4,2020-12-17,Menos de 20
2020-0072,1,2020-12-19,2020,12,19,3,AVENIDA,JUJUY AV.,CRUCE,"JUJUY AV. y CALVO, CARLOS",Comuna 3,-58.40280471,-34.62113271,BICICLETA,AUTO,Sáb,Balvanera y San Cristóbal,CICLISTA,MASCULINO,42,2020-12-19,Entre 41-60
2020-0073,1,2020-12-20,2020,12,20,7,AVENIDA,27 DE FEBRERO AV.,CRUCE,27 DE FEBRERO AV. y ESCALADA AV.,Comuna 8,-58.44451316,-34.68475866,MOTO,OBJETO FIJO,Dom,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,56,2020-12-20,Entre 41-60
2020-0074,1,2020-12-20,2020,12,20,21,AVENIDA,BOGOTA,CRUCE,BOGOTA y NAZCA AV.,Comuna 7,-58.47110424,-34.62742408,AUTO,AUTO,Dom,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,39,2020-12-20, Entre 21- 40
2020-0075,1,2020-12-23,2020,12,23,14,AVENIDA,CORRIENTES AV.,CRUCE,CORRIENTES AV. y 9 DE JULIO AV.,Comuna 1,-58.38220928,-34.60373898,PEATON,PASAJEROS,Mié,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",PEATON,MASCULINO,23,2020-12-23, Entre 21- 40
2020-0076,1,2020-12-24,2020,12,24,12,AVENIDA,ALVAREZ JONTE AV.,CRUCE,ALVAREZ JONTE AV. y CHIVILCOY,Comuna 10,-58.49794468,-34.61565025,AUTO,PASAJEROS,Jue,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,FEMENINO,78,2021-01-17,Entre 61-80
2020-0077,2,2020-12-25,2020,12,25,6,AVENIDA,SAN MARTIN AV.,CRUCE,SAN MARTIN AV. y PUNTA ARENAS,Comuna 15,-58.47220945,-34.60111373,MOTO,AUTO,Vie,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,FEMENINO,30,2020-12-25, Entre 21- 40
2020-0077,2,2020-12-25,2020,12,25,6,AVENIDA,SAN MARTIN AV.,CRUCE,SAN MARTIN AV. y PUNTA ARENAS,Comuna 15,-58.47220945,-34.60111373,MOTO,AUTO,Vie,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PASAJERO_ACOMPAÑANTE,FEMENINO,24,2020-12-25, Entre 21- 40
2020-0078,1,2020-12-25,2020,12,25,5,CALLE,BARCO CENTENERA DEL,NO es cruce,BARCO CENTENERA DEL 1118,Comuna 7,-58.43706741,-34.63217813,BICICLETA,PASAJEROS,Vie,Flores y Parque Chacabuco,CICLISTA,MASCULINO,26,2020-12-25, Entre 21- 40
2020-0079,1,2020-12-27,2020,12,27,4,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.",Comuna 12,-58.49332664,-34.54836855,MOTO,OBJETO FIJO,Dom,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,28,2020-12-27, Entre 21- 40
2021-0001,1,2021-01-06,2021,1,6,18,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO es cruce,AU FRONDIZI KM. 3,Comuna 1,-58.37960727,-34.62622851,MOTO,AUTO,Mié,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,36,2021-01-06, Entre 21- 40
2021-0002,1,2021-01-07,2021,1,7,10,AVENIDA,"CASTRO, EMILIO AV.",CRUCE,"CASTRO, EMILIO AV. y MURGUIONDO",Comuna 9,-58.51061062,-34.64972472,MOTO,CARGAS,Jue,"Liniers, Mataderos y Parque Avellaneda",CONDUCTOR,FEMENINO,47,2021-01-07,Entre 41-60
2021-0003,1,2021-01-10,2021,1,10,7,AUTOPISTA,AUTOPISTA 25 DE MAYO,NO es cruce,AUTOPISTA 25 DE MAYO KM. 3.7,Comuna 7,-58.43052224,-34.62941648,MOTO,OBJETO FIJO,Dom,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,27,2021-01-10, Entre 21- 40
2021-0004,1,2021-01-11,2021,1,11,9,AVENIDA,CASEROS AV.,CRUCE,CASEROS AV. y GUARANI,Comuna 5,-58.41455544,-34.63866836,PEATON,CARGAS,Lun,Almagro y Boedo,PEATON,FEMENINO,61,2021-01-11,Entre 61-80
2021-0005,1,2021-01-11,2021,1,11,21,AVENIDA,"PERON, EVA AV.",NO es cruce,"PERON, EVA AV. 3800",Comuna 9,-58.46774439,-34.64730145,PEATON,AUTO,Lun,"Liniers, Mataderos y Parque Avellaneda",PEATON,MASCULINO,73,2021-01-14,Entre 61-80
2021-0006,1,2021-01-12,2021,1,12,21,AUTOPISTA,AUTOPISTA ARTURO ILLIA,CRUCE,AUTOPISTA ARTURO ILLIA y SARMIENTO AV.,Comuna 14,-58.40786274,-34.56726817,MOTO,CARGAS,Mar,Palermo,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2021-01-12, Entre 21- 40
2021-0007,1,2021-01-18,2021,1,18,10,AVENIDA,DE LOS CONSTITUYENTES AV.,CRUCE,DE LOS CONSTITUYENTES AV. y GIRIBONE,Comuna 15,-58.48744301,-34.58622275,MOTO,MOTO,Lun,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,84,2021-01-26,Más de 80
2021-0008,1,2021-01-22,2021,1,22,23,AVENIDA,SAENZ AV.,CRUCE,"SAENZ AV. y RABANAL, FRANCISCO, INTENDENTE AV.",Comuna 4,-58.41657793,-34.65476216,PEATON,PASAJEROS,Vie,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",PEATON,MASCULINO,28,2021-01-22, Entre 21- 40
2021-0009,1,2021-01-23,2021,1,23,5,AVENIDA,PAYSANDU,CRUCE,PAYSANDU y GAONA AV.,Comuna 6,-58.45351111,-34.61134937,MOTO,OBJETO FIJO,Sáb,Caballito,CONDUCTOR,MASCULINO,31,2021-01-23, Entre 21- 40
2021-0010,1,2021-01-23,2021,1,23,8,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",Comuna 12,-58.5007381,-34.5497951,MOTO,AUTO,Sáb,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,28,2021-01-23, Entre 21- 40
2021-0011,1,2021-01-27,2021,1,27,1,AVENIDA,SANTA FE AV.,NO es cruce,SANTA FE AV. 1675,Comuna 2,-58.39144148,-34.59564871,PEATON,AUTO,Mié,Recoleta,PEATON,MASCULINO,21,2021-01-27, Entre 21- 40
2021-0012,1,2021-01-29,2021,1,29,20,AUTOPISTA,"DELLEPIANE, LUIS, TTE. GRAL.",CRUCE,"DELLEPIANE, LUIS, TTE. GRAL. y GUAMINI",Comuna 8,-58.48191128,-34.68385968,PEATON,AUTO,Vie,"Villa Soldati, Villa Riachuelo y Villa Lugano",PEATON,MASCULINO,0,2021-01-29,Menos de 20
2021-0013,1,2021-01-31,2021,1,31,6,AVENIDA,"FALCON, RAMON L.,CNEL.",CRUCE,"FALCON, RAMON L.,CNEL. y OLIVERA AV.",Comuna 10,-58.48727942,-34.63652467,MOTO,OBJETO FIJO,Dom,"Villa Real, Monte Castro, Versalles, Floresta, Vélez Sarsfield y Villa Luro",CONDUCTOR,MASCULINO,41,2021-01-31,Entre 41-60
2021-0014,1,2021-02-02,2021,2,2,0,AVENIDA,SAN MARTIN AV.,CRUCE,SAN MARTIN AV. y NOGOYA,Comuna 15,-58.48328708,-34.59779521,PEATON,AUTO,Mar,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",PEATON,MASCULINO,28,2021-02-18, Entre 21- 40
2021-0015,1,2021-02-06,2021,2,6,3,AVENIDA,SAN MARTIN AV.,CRUCE,SAN MARTIN AV. y TINOGASTA,Comuna 15,-58.49018543,-34.5972499,MOTO,OBJETO FIJO,Sáb,"Chacarita, Villa Crespo, La Paternal, Villa Ortúzar, Agronomía y Parque Chas",CONDUCTOR,MASCULINO,26,2021-02-06, Entre 21- 40
2021-0016,1,2021-02-14,2021,2,14,5,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",CRUCE,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y DE LA TORRE, LISANDRO",Comuna 8,-58.47230127,-34.68482689,AUTO,OBJETO FIJO,Dom,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,22,2021-02-14, Entre 21- 40
2021-0017,1,2021-02-17,2021,2,17,4,AVENIDA,SALTA,CRUCE,SALTA y CASEROS AV.,Comuna 1,-58.38262614,-34.63168269,MOTO,PASAJEROS,Mié,"Retiro, San Nicolás, Puerto Madero, San Telmo, Montserrat y Constitución",CONDUCTOR,MASCULINO,33,2021-02-17, Entre 21- 40
2021-0018,1,2021-02-20,2021,2,20,19,CALLE,"JAURES, JEAN",CRUCE,"JAURES, JEAN y PERON, JUAN DOMINGO, TTE. GENERAL",Comuna 3,-58.41047268,-34.60793518,PEATON,AUTO,Sáb,Balvanera y San Cristóbal,PEATON,MASCULINO,36,2021-03-08, Entre 21- 40
2021-0019,1,2021-02-21,2021,2,21,1,AVENIDA,TRIUNVIRATO AV.,CRUCE,"TRIUNVIRATO AV. y LARRALDE, CRISOLOGO AV.",Comuna 12,-58.49659234,-34.56353635,MOTO,OBJETO FIJO,Dom,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,MASCULINO,30,2021-02-21, Entre 21- 40
2021-0020,1,2021-02-21,2021,2,21,15,CALLE,POTOSI,CRUCE,POTOSI y GASCON,Comuna 5,-58.42462955,-34.60727189,PEATON,CARGAS,Dom,Almagro y Boedo,PEATON,FEMENINO,0,2021-02-21,Menos de 20
2021-0021,1,2021-02-26,2021,2,26,5,CALLE,"YRIGOYEN, HIPOLITO",CRUCE,"YRIGOYEN, HIPOLITO y 24 DE NOVIEMBRE",Comuna 3,-58.41168345,-34.61185625,MOTO,OBJETO FIJO,Vie,Balvanera y San Cristóbal,CONDUCTOR,MASCULINO,39,2021-03-04, Entre 21- 40
2021-0022,1,2021-02-28,2021,2,28,12,AVENIDA,DEL LIBERTADOR AV.,CRUCE,DEL LIBERTADOR AV. y ROOSEVELT FRANKLIN D.,Comuna 13,-58.45157681,-34.55217303,PASAJEROS,SD,Dom,"Núñez, Belgrano y Colegiales",PASAJERO_ACOMPAÑANTE,MASCULINO,68,2021-03-06,Entre 61-80
2021-0023,1,2021-03-01,2021,3,1,9,AUTOPISTA,AUTOPISTA BUENOS AIRES - LA PLATA,NO es cruce,"AU BUENOS AIRES LA PLATA  KM 4,5",Comuna 4,,,MOTO,CARGAS,Lun,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,24,2021-03-01, Entre 21- 40
2021-0024,1,2021-03-03,2021,3,3,16,AVENIDA,"PERON, EVA AV.",CRUCE,"PERON, EVA AV. y PIEDRA BUENA AV.",Comuna 9,-58.49573651,-34.67006054,BICICLETA,CARGAS,Mié,"Liniers, Mataderos y Parque Avellaneda",CICLISTA,MASCULINO,5,2021-03-03,Menos de 20
2021-0025,1,2021-03-11,2021,3,11,3,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.",Comuna 8,-58.48695354,-34.68795245,MOTO,OTRO,Jue,"Villa Soldati, Villa Riachuelo y Villa Lugano",CONDUCTOR,MASCULINO,37,2021-03-11, Entre 21- 40
2021-0026,1,2021-03-15,2021,3,15,2,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,NO es cruce,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y QUINQUELA MARTIN, BENITO",Comuna 4,-58.37562539,-34.64449357,MOTO,OBJETO FIJO,Lun,"La Boca, Barracas, Parque Patricios, y Nueva Pompeya",CONDUCTOR,MASCULINO,36,2021-03-15, Entre 21- 40
2021-0027,1,2021-03-16,2021,3,16,15,AUTOPISTA,"PAZ, GRAL. AV.",CRUCE,"PAZ, GRAL. AV. y DONADO",Comuna 12,-58.49491054,-34.54795581,MOTO,CARGAS,Mar,"Coghlan, Saavedra, Villa Urquiza y Villa Pueyrredón",CONDUCTOR,FEMENINO,19,2021-03-16,Menos de 20
2021-0028,1,2021-03-29,2021,3,29,17,AVENIDA,COREA AV.,CRUCE,"COREA AV. y TORRES Y TENORIO, PRES.",Comuna 7,-58.44147621,-34.64357704,PEATON,PASAJEROS,Lun,Flores y Parque Chacabuco,PEATON,MASCULINO,0,2021-03-29,Menos de 20
2021-0029,1,2021-03-31,2021,3,31,18,AVENIDA,"FALCON, RAMON L.,CNEL.",CRUCE,"FALCON, RAMON L.,CNEL. y SAN PEDRITO AV.",Comuna 7,-58.46899119,-34.63215432,AUTO,AUTO,Mié,Flores y Parque Chacabuco,CONDUCTOR,MASCULINO,26,2021-04-02, Entre 21- 40
